zpid,street,zipcode,city,state,latitude,longitude,FIPScounty,propertyType,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,lastSoldDate,lastSoldPrice,zestimatePrice
19772045,2935 Cohansey Dr,95132,San Jose,CA,37.406854,-121.871796,6085,SingleFamily,1970,6000,1930,2,4,6/19/07,286500,1193227
19676743,15090 Bel Estos Dr,95124,San Jose,CA,37.249351,-121.933658,6085,SingleFamily,1952,12800,1327,1.5,3,,,1184555
112090509,1803 Germaine Ct,95122,San Jose,CA,37.322147,-121.848898,6085,SingleFamily,1977,7800,1535,2,4,10/6/95,188000,785365
19718231,1535 Shortridge Ave,95116,San Jose,CA,37.350062,-121.859564,6085,SingleFamily,1930,6165,1599,2,4,,,753122
2102628228,1005 N 4th St,95112,San Jose,CA,37.356933,-121.902225,,SingleFamily,1950,8555,1776,1,3,,,325615
19559294,135 E Younger Ave,95112,San Jose,CA,37.356709,-121.902044,6085,SingleFamily,1936,6000,1254,1,3,4/5/01,410000,921440
153222459,245 E Hedding St,95112,San Jose,CA,37.355948,-121.898439,6085,SingleFamily,1970,8400,1932,2.5,4,5/19/94,80000,1076966
19559344,225 E Hedding St,95112,San Jose,CA,37.355936,-121.898644,6085,SingleFamily,1930,5600,832,1,2,,,682395
19718232,1525 Shortridge Ave,95116,San Jose,CA,37.350012,-121.859707,6085,SingleFamily,1920,6850,1140,1,2,5/12/94,150000,628674
19676744,15076 Bel Estos Dr,95124,San Jose,CA,37.249569,-121.933659,6085,SingleFamily,1952,12800,1486,1.5,3,,,1199714
19676745,15062 Bel Estos Dr,95124,San Jose,CA,37.249793,-121.933652,6085,SingleFamily,1952,12800,1486,2,3,6/6/16,1200000,1398953
19676268,15670 Woodard Rd,95124,San Jose,CA,37.260074,-121.943855,6085,SingleFamily,1953,13090,2114,3,4,,,1491510
19676269,2288 Woodard Rd,95124,San Jose,CA,37.259944,-121.943588,6085,SingleFamily,1958,11900,2114,2,4,10/6/05,434000,1487011
19676270,2280 Woodard Rd,95124,San Jose,CA,37.259945,-121.943341,6085,SingleFamily,1957,12750,2170,2,3,,,1485887
19559328,952 N 6th St,95112,San Jose,CA,37.357213,-121.898604,6085,SingleFamily,1947,6762,1206,1,2,,,810403
19559329,962 N 6th St,95112,San Jose,CA,37.357333,-121.898706,6085,SingleFamily,1947,6762,1611,2,3,,,979031
19559330,972 N 6th St,95112,San Jose,CA,37.357447,-121.89878,6085,SingleFamily,1936,6900,1313,1,2,,,904983
19771330,1508 Stubbins Way,95132,San Jose,CA,37.399868,-121.861428,6085,SingleFamily,1973,6300,1480,2,4,,,1065903
19771331,1512 Stubbins Way,95132,San Jose,CA,37.399791,-121.861603,6085,SingleFamily,1973,6300,1577,2,3,12/16/13,22000,1145112
19771332,1518 Stubbins Way,95132,San Jose,CA,37.399714,-121.861792,6085,SingleFamily,1973,6300,1598,2,4,,,1169404
19718233,1515 Shortridge Ave,95116,San Jose,CA,37.349921,-121.85986,6085,SingleFamily,1997,7535,1645,2,3,9/29/95,145000,802174
19718234,1505 Shortridge Ave,95116,San Jose,CA,37.349854,-121.86,6085,SingleFamily,1950,6000,912,1,3,,,636639
19718235,1510 Shortridge Ave,95116,San Jose,CA,37.349483,-121.859729,6085,SingleFamily,1949,3480,1157,2,3,,,683605
19718236,1520 Shortridge Ave,95116,San Jose,CA,37.349442,-121.859537,6085,SingleFamily,1910,5479,1000,2,3,6/16/17,625000,670152
19718237,1524 Shortridge Ave,95116,San Jose,CA,37.349499,-121.85942,6085,SingleFamily,1948,5480,1641,2,3,,,746884
19718238,1526 Shortridge Ave,95116,San Jose,CA,37.349562,-121.859299,6085,SingleFamily,1949,5480,1118,1.5,3,11/24/09,310000,684084
19716138,810 Vintage Way,95122,San Jose,CA,37.324524,-121.854548,6085,SingleFamily,1977,4356,1080,2,3,8/12/16,650000,704701
19771333,1542 Stubbins Way,95132,San Jose,CA,37.399939,-121.861857,6085,SingleFamily,1973,6300,1806,2,4,,,1208213
19771334,1546 Stubbins Way,95132,San Jose,CA,37.400079,-121.861974,6085,SingleFamily,1973,6300,1480,2,4,12/23/93,214000,1118814
19771335,1552 Stubbins Way,95132,San Jose,CA,37.400233,-121.862094,6085,SingleFamily,1973,6300,1577,2,3,7/26/95,229000,1152427
19559385,982 N 6th St,95112,San Jose,CA,37.357567,-121.89887,6085,SingleFamily,1947,7153,1220,1,2,,,800138
19559333,981 N 6th St,95112,San Jose,CA,37.357266,-121.899506,6085,SingleFamily,1947,6900,1206,1,2,,,796868
19559334,971 N 6th St,95112,San Jose,CA,37.357153,-121.899431,6085,SingleFamily,1947,6900,1206,1,2,7/18/06,590000,840956
19675377,5005 Carm Ave,95124,San Jose,CA,37.246877,-121.920399,6085,SingleFamily,1957,6490,1280,2,3,2/3/16,1070000,1188499
19675378,5015 Carm Ave,95124,San Jose,CA,37.246708,-121.920393,6085,SingleFamily,1957,6000,1280,2,3,10/31/06,755000,1208597
19717099,1611 Trieste Ct,95122,San Jose,CA,37.322456,-121.852286,6085,SingleFamily,1980,6200,1307,2,3,2/7/03,420000,747440
19717100,1615 Trieste Ct,95122,San Jose,CA,37.322352,-121.85213,6085,SingleFamily,1980,7250,1251,2,3,6/12/03,81000,740937
19717101,1623 Trieste Ct,95122,San Jose,CA,37.322273,-121.851951,6085,SingleFamily,1980,6812,1307,2,3,4/18/03,450000,755358
153401492,1629 Trieste Ct,95122,San jose,CA,37.322146,-121.851911,6085,VacantResidentialLand,1980,2592,1924,3,0,4/30/13,405000,
19770406,2924 Lambeth Ct,95132,San Jose,CA,37.409481,-121.865083,6085,Condominium,1976,1694,1452,2.5,4,,,795887
19676879,2280 Samaritan Dr,95124,San Jose,CA,37.25044,-121.940844,6085,SingleFamily,1956,9100,1488,2,3,2/18/94,190000,1242465
19676904,2292 Samaritan Dr,95124,San Jose,CA,37.250436,-121.941292,6085,SingleFamily,1956,9100,1468,2,3,8/24/10,118500,1228658
19676920,2368 Elester Ct,95124,San Jose,CA,37.250398,-121.944392,6085,SingleFamily,1956,303613184,1297,2,3,7/2/08,655000,1273611
19676921,2362 Elester Ct,95124,San Jose,CA,37.250352,-121.944182,6085,SingleFamily,1956,7076,1690,2,3,,,1321385
19676922,2358 Elester Ct,95124,San Jose,CA,37.250354,-121.94397,6085,SingleFamily,1956,7076,1374,2,4,1/24/01,470000,1273275
19770407,2926 Lambeth Ct,95132,San Jose,CA,37.409432,-121.865045,6085,Townhouse,1976,1563,1240,1.5,3,11/22/18,740000,705758
19770408,2928 Lambeth Ct,95132,San Jose,CA,37.409384,-121.865008,6085,Condominium,1976,1540,1240,1.5,3,10/29/99,225000,709403
19770409,2930 Lambeth Ct,95132,San Jose,CA,37.409335,-121.864969,6085,Townhouse,1976,1698,1452,2.5,4,5/27/16,668000,834712
19770410,2932 Lambeth Ct,95132,San Jose,CA,37.40925,-121.864987,6085,Townhouse,1976,1520,1240,1.5,3,4/27/18,860000,788820
19770411,2946 Lambeth Ct,95132,San Jose,CA,37.409577,-121.86482,6085,Townhouse,1976,1694,1452,2.5,4,3/23/90,185000,783269
19770412,2948 Lambeth Ct,95132,San Jose,CA,37.409609,-121.86476,6085,Condominium,1976,1540,1240,1.5,3,9/20/05,466500,721252
19717103,1635 Trieste Ct,95122,San Jose,CA,37.322021,-121.851735,6085,SingleFamily,1980,6098,1860,3,4,6/3/15,578000,835105
300476676,1898 Alum Rock Ave,95116,San Jose,CA,37.354246,-121.851811,6085,SingleFamily,1939,25547,2123,,0,6/18/96,51000,
19729195,1751 S White Rd,95127,San Jose,CA,37.345785,-121.810116,6085,SingleFamily,1969,6060,1752,2.5,4,3/31/00,360000,821550
166731496,2352 Elester Ct,95124,San Jose,CA,37.250363,-121.943755,6085,SingleFamily,1956,7308,1297,2,3,,,1234260
19716188,1560 Hearthstone Dr,95122,San Jose,CA,37.32421,-121.852143,6085,SingleFamily,1977,3960,1124,2,3,3/17/99,250000,706873
19716189,1556 Hearthstone Dr,95122,San Jose,CA,37.324287,-121.85222,6085,SingleFamily,1977,3920,1022,2,3,11/26/08,397000,690440
19716114,1552 Hearthstone Dr,95122,San Jose,CA,37.32438,-121.852312,6085,SingleFamily,1977,3960,1586,2,4,,,769795
19770570,2972 Tantallon Ct,95132,San Jose,CA,37.401303,-121.860667,6085,SingleFamily,1973,6300,1412,2,3,,,1041585
19770571,2976 Tantallon Ct,95132,San Jose,CA,37.401468,-121.860508,6085,SingleFamily,1973,6298,1598,2,4,6/4/15,1050000,1209664
19770572,2979 Tantallon Ct,95132,San Jose,CA,37.401674,-121.860612,6085,SingleFamily,1973,6300,1372,2,3,12/17/04,615000,1077172
19716115,1520 Hearthstone Dr,95122,San Jose,CA,37.3246,-121.852539,6085,SingleFamily,1977,3960,1022,1,3,,,606092
19716116,1514 Hearthstone Dr,95122,San Jose,CA,37.324687,-121.852623,6085,SingleFamily,1977,3960,1124,2,3,,,700539
19716117,1508 Hearthstone Dr,95122,San Jose,CA,37.324768,-121.8527,6085,SingleFamily,1977,3960,1022,2,3,10/7/97,207000,688799
72093333,5073 Harwood Rd,95124,San Jose,CA,37.246196,-121.913357,6085,SingleFamily,1965,6500,1453,2,3,7/12/07,780500,1304584
19676294,2341 Stratford Dr,95124,San Jose,CA,37.259,-121.944296,6085,SingleFamily,1959,6150,1642,2,4,3/24/99,320000,1248997
19676295,2349 Stratford Dr,95124,San Jose,CA,37.259004,-121.944567,6085,SingleFamily,1959,6150,1396,2,3,10/27/11,575000,1234703
19676296,2357 Stratford Dr,95124,San Jose,CA,37.259052,-121.94484,6085,SingleFamily,1959,6075,1196,2,3,3/30/99,318000,1201533
19770573,2975 Tantallon Ct,95132,San Jose,CA,37.401874,-121.860828,6085,SingleFamily,1973,11645,1806,2,4,3/7/19,1351088,1305830
19770939,1492 Sierra Creek Way,95132,San Jose,CA,37.407495,-121.852862,6085,SingleFamily,1963,8712,1446,2,3,5/10/13,756000,1078842
19676297,2365 Stratford Dr,95124,San Jose,CA,37.259001,-121.945086,6085,SingleFamily,1959,6229,1552,2,4,1/19/12,680000,1273226
19676298,2379 Stratford Dr,95124,San Jose,CA,37.259003,-121.945354,6085,SingleFamily,1959,6845,1600,2,3,8/30/00,454000,1230913
19716118,1502 Hearthstone Dr,95122,San Jose,CA,37.324876,-121.852765,6085,SingleFamily,1977,3960,1408,2.5,4,,,743483
19716119,1496 Hearthstone Dr,95122,San Jose,CA,37.325022,-121.852894,6085,SingleFamily,1977,3960,1124,2,3,8/26/77,49250,692710
19716098,804 Saraband Way,95122,San Jose,CA,37.323782,-121.854249,6085,SingleFamily,1977,3920,1124,2,3,2/10/09,348000,709454
63066284,1495 Stone Creek Dr,95132,San Jose,CA,37.407788,-121.852888,6085,SingleFamily,1927,36851,1116,1,3,5/5/15,360000,
19770941,1417 Old Piedmont Rd,95132,San Jose,CA,37.406059,-121.848995,6085,SingleFamily,1968,7927,2288,3,3,6/14/16,1045000,1208443
19770942,1415 Old Piedmont Rd,95132,San Jose,CA,37.405984,-121.849218,6085,SingleFamily,1968,6200,1523,2,4,1/3/13,495000,1091416
19718388,1641 Shortridge Ave,95116,San Jose,CA,37.351178,-121.857214,6085,Duplex,1958,5480,1600,,,,,756103
19718389,1637 Shortridge Ave,95116,San Jose,CA,37.351018,-121.857302,6085,Duplex,1958,5480,1601,,,,,757505
19718373,1635 Shortridge Ave,95116,San Jose,CA,37.351066,-121.857451,6085,Duplex,1967,5480,1836,,,,,852964
19718374,1631 Shortridge Ave,95116,San Jose,CA,37.351058,-121.85761,6085,Duplex,1948,5480,1674,,,,,754753
19675807,5145 Elrose Ave,95124,San Jose,CA,37.245045,-121.914239,6085,SingleFamily,1968,6000,1394,2,3,5/15/98,379000,1275850
19675808,5153 Elrose Ave,95124,San Jose,CA,37.244881,-121.914236,6085,SingleFamily,1967,6000,1506,2,3,8/28/98,430000,1265531
19675809,5159 Elrose Ave,95124,San Jose,CA,37.244712,-121.914274,6085,SingleFamily,1968,7100,1899,2,4,11/6/17,1585000,1569818
19676970,2355 Carlton Ave,95124,San Jose,CA,37.248471,-121.943752,6085,SingleFamily,1956,6893,1374,2,4,6/29/11,679750,1279156
19676971,2361 Carlton Ave,95124,San Jose,CA,37.248469,-121.943963,6085,SingleFamily,1956,7006,1297,2,3,5/27/94,224000,1260029
19676972,2365 Carlton Ave,95124,San Jose,CA,37.248468,-121.944175,6085,SingleFamily,1956,7006,2436,2.5,4,7/17/08,729000,1669472
19676973,2371 Carlton Ave,95124,San Jose,CA,37.248462,-121.944385,6085,SingleFamily,1956,6969,1602,2,3,2/23/16,1305000,1359983
112096236,1918 Sogol Ct,95122,San Jose,CA,37.318719,-121.84506,6085,SingleFamily,1979,4600,1350,2,4,7/19/13,465000,733808
19716743,1912 Sogol Ct,95122,San Jose,CA,37.318831,-121.845181,6085,SingleFamily,1979,5060,1536,2.5,4,7/27/07,500000,812866
19572819,1864 Norseman Dr,95133,San Jose,CA,37.368888,-121.862045,6085,SingleFamily,1980,5000,1395,2,4,,,812825
19716754,1898 Sogol Dr,95122,San Jose,CA,37.319097,-121.845405,6085,SingleFamily,1979,5568,1350,2,4,,,740807
19716774,1002 Durness Pl,95122,San Jose,CA,37.320233,-121.845681,6085,SingleFamily,1990,3920,1509,3,4,3/14/12,402000,781948
19716775,1004 Durness Pl,95122,San Jose,CA,37.320124,-121.845569,6085,SingleFamily,1990,4791,1191,2,3,12/28/05,630000,701157
19715937,1134 Audubon Dr,95122,San Jose,CA,37.326659,-121.84832,6085,SingleFamily,1960,235224000,1028,2,3,8/24/10,310000,704552
19676577,15231 Stratford Dr,95124,San Jose,CA,37.259543,-121.935442,6085,SingleFamily,1948,8280,1922,1,3,2/23/96,225000,1320693
19572820,1868 Norseman Dr,95133,San Jose,CA,37.36878,-121.861939,6085,SingleFamily,1980,5000,1531,3,4,,,859790
19572821,1872 Norseman Dr,95133,San Jose,CA,37.368677,-121.861847,6085,SingleFamily,1980,5000,1395,2,4,,,809321
19572822,1876 Norseman Dr,95133,San Jose,CA,37.36855,-121.861762,6085,SingleFamily,1980,4521,1894,3,4,10/31/18,960003,957900
19572823,1880 Norseman Dr,95133,San Jose,CA,37.368416,-121.861622,6085,SingleFamily,1980,5000,2050,3,6,6/29/10,350000,980529
19572824,1884 Norseman Dr,95133,San Jose,CA,37.368502,-121.861433,6085,SingleFamily,1980,5000,1000,1,3,3/17/98,232000,675361
19674241,1806 Lencar Way,95124,San Jose,CA,37.255287,-121.916667,6085,SingleFamily,1959,6098,1124,2,3,11/8/12,545000,1076455
19674242,1804 Lencar Way,95124,San Jose,CA,37.255293,-121.916436,6085,SingleFamily,1959,8211,1710,3,4,,,1267816
19674185,4340 Linwood Dr,95124,San Jose,CA,37.254997,-121.920476,6085,SingleFamily,1955,6969,1554,3,5,5/23/14,812000,1279435
19674197,4356 Leigh Ave,95124,San Jose,CA,37.254549,-121.921305,6085,SingleFamily,1955,6825,1212,2,3,6/8/18,1200000,1095791
19715938,1144 Audubon Dr,95122,San Jose,CA,37.326756,-121.848165,6085,SingleFamily,1960,6804,1028,1.5,3,4/1/11,295000,688689
19572825,1888 Norseman Dr,95133,San Jose,CA,37.36858,-121.861298,6085,SingleFamily,1980,5000,1000,1.5,3,,,682403
19572826,1892 Norseman Dr,95133,San Jose,CA,37.368675,-121.861175,6085,SingleFamily,1980,5000,1395,2,4,11/21/13,195500,804536
19715939,1143 Audubon Dr,95122,San Jose,CA,37.327113,-121.848517,6085,SingleFamily,1960,6500,1028,1.5,3,,,684217
19715940,1127 Audubon Dr,95122,San Jose,CA,37.327008,-121.848677,6085,SingleFamily,1960,5500,1028,1.5,3,4/10/06,1407000,661001
19715941,1119 Audubon Dr,95122,San Jose,CA,37.326914,-121.848826,6085,SingleFamily,1960,5500,1028,1.5,3,11/22/96,178000,642554
19715942,1111 Audubon Dr,95122,San Jose,CA,37.326821,-121.848973,6085,SingleFamily,1960,5500,1028,2,3,4/29/96,165000,681618
19674184,1851 Gunston Way,95124,San Jose,CA,37.254994,-121.920265,6085,SingleFamily,1955,5700,1202,2,3,3/24/89,235000,1073539
19572827,1896 Norseman Dr,95133,San Jose,CA,37.368766,-121.861038,6085,SingleFamily,1980,5000,1183,2,3,6/10/11,265000,750480
19559335,961 N 6th St,95112,San Jose,CA,37.357034,-121.899342,6085,SingleFamily,1947,6900,1206,1,2,,,797423
19676272,3743 Twilight Dr,95124,San Jose,CA,37.25993,-121.943097,6085,SingleFamily,1961,9099,1945,3,4,9/3/14,900000,1405361
19676740,15132 Bel Estos Dr,95124,San Jose,CA,37.248687,-121.933643,6085,SingleFamily,1951,12800,3022,4,5,7/30/03,550000,2256206
153222451,957 N 6th St,95112,San Jose,CA,37.356918,-121.899252,6085,Duplex,1961,6762,2280,,0,,,1088238
19559337,951 N 6th St,95112,San Jose,CA,37.356773,-121.89914,6085,Duplex,1940,9108,1088,1,1,12/31/12,150000,837490
19559338,945 N 6th St,95112,San Jose,CA,37.356657,-121.899016,6085,SingleFamily,1948,6900,1141,1,2,,,789747
19771651,2883 Ione Dr,95132,San Jose,CA,37.396614,-121.858242,6085,SingleFamily,1969,6000,1660,2,4,12/8/98,292000,1152241
19771652,2871 Ione Dr,95132,San Jose,CA,37.396533,-121.858423,6085,SingleFamily,1969,6000,1579,2,4,,,1127784
19676741,15118 Bel Estos Dr,95124,San Jose,CA,37.248912,-121.933657,6085,SingleFamily,1952,12800,1178,1,2,,,1141139
19676742,15104 Bel Estos Dr,95124,San Jose,CA,37.249132,-121.933657,6085,SingleFamily,1952,12800,1857,2,3,,,1469105
19675221,4898 Tilden Dr,95124,San Jose,CA,37.249011,-121.922868,6085,SingleFamily,1966,6363,1430,2,3,4/30/14,795000,1284884
19675222,4888 Tilden Dr,95124,San Jose,CA,37.249189,-121.922883,6085,SingleFamily,1966,6363,1430,2,3,,,1172718
19771381,1420 Turlock Ln,95132,San Jose,CA,37.401213,-121.856067,6085,SingleFamily,1962,7227,1264,2,3,,,1047767
19771382,1417 Danby Ave,95132,San Jose,CA,37.401331,-121.855766,6085,SingleFamily,1962,6666,1325,2,3,8/24/07,673000,1079603
19771383,1413 Danby Ave,95132,San Jose,CA,37.401173,-121.855681,6085,SingleFamily,1962,6060,1008,2,3,,,945575
19559339,935 N 6th St,95112,San Jose,CA,37.356522,-121.898961,6085,SingleFamily,1941,8142,882,1,2,,,718401
19559340,929 N 6th St,95112,San Jose,CA,37.356405,-121.898873,6085,SingleFamily,1940,7590,844,1,2,6/28/89,150000,720029
19559341,919 N 6th St,95112,San Jose,CA,37.356285,-121.898785,6085,SingleFamily,1940,7038,1238,2,4,2/24/97,190000,917181
19675223,4878 Tilden Dr,95124,San Jose,CA,37.24935,-121.922878,6085,SingleFamily,1966,6363,1430,2,4,,,1133618
19675224,4868 Tilden Dr,95124,San Jose,CA,37.249537,-121.922887,6085,SingleFamily,1956,6363,1400,2,4,,,1135921
19716220,1603 Lucretia Ct,95122,San Jose,CA,37.322946,-121.851485,6085,SingleFamily,1980,8934,1941,4,6,8/30/17,890000,916216
19716221,1611 Lucretia Ct,95122,San Jose,CA,37.322766,-121.851345,6085,SingleFamily,1980,7480,1307,2,3,2/3/10,415000,749636
19716222,1619 Lucretia Ct,95122,San Jose,CA,37.322665,-121.851142,6085,SingleFamily,1980,6600,1453,2,4,2/11/94,198000,756138
19771479,3072 Crater Ln,95132,San Jose,CA,37.398824,-121.854352,6085,SingleFamily,1965,6060,1494,2,4,,,1103627
19771480,3078 Crater Ln,95132,San Jose,CA,37.398905,-121.854171,6085,SingleFamily,1965,6060,1494,2,4,7/19/00,315000,1099971
19716620,2156 Bikini Ave,95122,San Jose,CA,37.32219,-121.838009,6085,SingleFamily,1979,6018,1350,2,4,9/21/87,136000,743252
19675225,4858 Tilden Dr,95124,San Jose,CA,37.249711,-121.922889,6085,SingleFamily,1966,6363,1430,2,3,3/19/79,74500,1226730
19675238,4944 Tilden Dr,95124,San Jose,CA,37.248127,-121.922869,6085,SingleFamily,1956,6840,1161,2,3,9/12/18,1275000,1183713
19676871,4860 Clydelle Ave,95124,San Jose,CA,37.249224,-121.940209,6085,SingleFamily,1956,6900,1374,2,4,,,1243459
19676872,4852 Clydelle Ave,95124,San Jose,CA,37.249437,-121.940208,6085,SingleFamily,1956,6900,1297,2,3,5/19/04,636000,1200537
19676873,4844 Clydelle Ave,95124,San Jose,CA,37.249602,-121.940208,6085,SingleFamily,1956,6969,1297,2,3,11/17/05,725000,1241002
153460754,1786 Plaza Casitas,95132,San Jose,CA,37.402081,-121.879217,6085,SingleFamily,1967,8050,1412,2,3,,,1049204
19771814,1794 Plaza Casitas,95132,San Jose,CA,37.402305,-121.879268,6085,SingleFamily,1967,6926,2552,5,2,2/4/02,484000,1215589
19771815,1802 Plaza Casitas,95132,San Jose,CA,37.402473,-121.879437,6085,SingleFamily,1967,9757,1806,2,4,6/27/17,1110000,1183240
19675835,5180 Elrose Ave,95124,San Jose,CA,37.244135,-121.913677,6085,SingleFamily,1969,6400,1740,2,3,,,1235229
166730354,2346 Elester Ct,95124,San Jose,CA,37.250411,-121.943549,6085,SingleFamily,1956,9286,1872,3,3,10/8/10,673500,1499945
166730355,2342 Samaritan Dr,95124,San Jose,CA,37.250325,-121.943344,6085,SingleFamily,1956,8066,1297,2,3,7/26/04,535000,1244705
166730356,2336 Samaritan Dr,95124,San Jose,CA,37.250362,-121.943123,6085,SingleFamily,1956,7276,1740,2,4,,,1368818
19770806,1453 Shaffer Dr,95132,San Jose,CA,37.405586,-121.853126,6085,SingleFamily,1969,6039,1453,2,3,9/9/94,215000,1047436
19770807,1449 Shaffer Dr,95132,San Jose,CA,37.40545,-121.853015,6085,SingleFamily,1969,6039,2283,3,4,,,1157216
19770808,1445 Shaffer Dr,95132,San Jose,CA,37.405315,-121.852907,6085,SingleFamily,1969,6039,1453,2,3,7/31/07,721000,1074115
19770809,1441 Shaffer Dr,95132,San Jose,CA,37.405177,-121.852798,6085,SingleFamily,1969,6039,1836,3,4,10/4/13,680000,1186620
19675342,5053 Noella Way,95124,San Jose,CA,37.246206,-121.919525,6085,SingleFamily,1958,6011,1350,2,3,12/2/16,1138000,1315777
19675343,5063 Noella Way,95124,San Jose,CA,37.24604,-121.919523,6085,SingleFamily,1958,6000,1065,1.5,3,3/26/97,262500,1098572
19729194,1737 S White Rd,95127,San Jose,CA,37.345919,-121.810237,6085,SingleFamily,1969,6000,1353,2,4,,,772903
19674816,14793 Ronda Dr,95124,San Jose,CA,37.249978,-121.927459,6085,SingleFamily,1950,10800,1386,1,3,8/11/00,450000,1181843
19716361,1247 Bayard Dr,95122,San Jose,CA,37.320268,-121.837876,6085,SingleFamily,1978,5000,1155,2,3,,,687444
19716362,1241 Bayard Dr,95122,San Jose,CA,37.320183,-121.838012,6085,SingleFamily,1978,5000,1350,2,4,,,733059
19716363,1235 Bayard Dr,95122,San Jose,CA,37.320098,-121.838148,6085,SingleFamily,1978,5000,1155,2,3,5/4/94,175000,697231
19770810,1437 Shaffer Dr,95132,San Jose,CA,37.405038,-121.852687,6085,SingleFamily,1978,6039,1400,2,3,1/9/95,102500,1052363
19770811,1433 Shaffer Dr,95132,San Jose,CA,37.404899,-121.852575,6085,SingleFamily,1969,5662,1277,2,3,5/15/07,649000,1066431
19717646,144 N 31st St,95116,San Jose,CA,37.352348,-121.862276,6085,SingleFamily,1924,4725,1253,2,3,9/22/08,310000,700156
19717640,1545 E Saint John St,95116,San Jose,CA,37.352236,-121.861527,6085,SingleFamily,1936,5038,2538,3,7,,,1093847
112094677,1535 E Saint John St,95116,San Jose,CA,37.352172,-121.861661,6085,SingleFamily,1924,5227,919,1,2,10/11/13,450000,624841
19674817,14805 Ronda Dr,95124,San Jose,CA,37.249976,-121.927707,6085,SingleFamily,1950,10800,1885,2,4,3/11/94,189500,1454051
19674818,14817 Ronda Dr,95124,San Jose,CA,37.249875,-121.927975,6085,SingleFamily,1950,10842,1271,1,3,9/26/19,1065000,1053390
112092824,14831 Ronda Dr,95124,San Jose,CA,37.249976,-121.928217,6085,SingleFamily,1950,10800,2090,2,4,,,1392523
19770812,1429 Shaffer Dr,95132,San Jose,CA,37.404748,-121.852454,6085,SingleFamily,1969,6098,1836,3,4,5/15/14,903000,1149342
19770813,3297 Mattos Ave,95132,San Jose,CA,37.4051,-121.849853,6085,SingleFamily,1963,7100,1224,1,3,,,994619
19770814,3295 Mattos Ave,95132,San Jose,CA,37.405013,-121.850042,6085,SingleFamily,1962,6000,999,1,3,2/7/97,191000,822004
19770815,3291 Mattos Ave,95132,San Jose,CA,37.404936,-121.85022,6085,SingleFamily,1963,5800,1248,1,3,,,986547
19770816,3287 Mattos Ave,95132,San Jose,CA,37.404858,-121.850398,6085,SingleFamily,1963,6000,1248,1,3,2/27/02,415000,1009283
19674819,14845 Ronda Dr,95124,San Jose,CA,37.24986,-121.928453,6085,SingleFamily,1950,10800,1056,1,3,,,1063608
19674820,14859 Ronda Dr,95124,San Jose,CA,37.249972,-121.928713,6085,SingleFamily,1950,10800,2090,2,4,4/28/99,345000,1509329
19674821,14873 Ronda Dr,95124,San Jose,CA,37.249964,-121.928949,6085,SingleFamily,1950,10800,1909,3,4,7/3/14,950000,1547280
19717641,1533 E Saint John St,95116,San Jose,CA,37.352109,-121.861795,6085,SingleFamily,1926,5085,1320,2,3,,,680668
19717704,67 N 33rd St,95116,San Jose,CA,37.352499,-121.860759,6085,Townhouse,1969,7365,1103,1.5,2,5/3/18,1300000,1191900
19770817,3283 Mattos Ave,95132,San Jose,CA,37.404779,-121.850581,6085,SingleFamily,1962,6098,1200,2,3,9/28/12,560000,1013329
19770721,1497 Japaul Ln,95132,San Jose,CA,37.406468,-121.855952,6085,SingleFamily,1969,6039,1717,3,4,,,1139383
19770722,1493 Japaul Ln,95132,San Jose,CA,37.406327,-121.855843,6085,SingleFamily,1969,6039,1453,2,3,12/23/94,215000,1044545
19770723,1489 Japaul Ln,95132,San Jose,CA,37.406186,-121.855734,6085,SingleFamily,1969,6039,1836,2.5,4,,,1162236
19770724,1485 Japaul Ln,95132,San Jose,CA,37.406044,-121.855623,6085,SingleFamily,1969,6039,1500,2,3,7/30/96,233000,1058675
19717705,102 N 32nd St,95116,San Jose,CA,37.352316,-121.861068,6085,SingleFamily,1972,6050,1540,2,4,,,789834
19675810,1763 Cardel Way,95124,San Jose,CA,37.244571,-121.914196,6085,SingleFamily,1963,7120,1570,2,3,8/7/98,409000,1253245
19675811,1767 Cardel Way,95124,San Jose,CA,37.244514,-121.914452,6085,SingleFamily,1968,6080,1400,2,3,,,1260493
19675812,1771 Cardel Way,95124,San Jose,CA,37.244594,-121.914663,6085,SingleFamily,1968,6000,1850,2,4,1/31/75,48000,1320306
19718375,1625 Shortridge Ave,95116,San Jose,CA,37.350864,-121.857641,6085,Duplex,1948,5480,2217,,,,,969092
19718376,1623 Shortridge Ave,95116,San Jose,CA,37.35098,-121.857862,6085,MultiFamily2To4,1948,5479,2217,,0,7/13/18,950000,868361
19769703,1754 Castlegate Dr,95132,San Jose,CA,37.405731,-121.86124,6085,SingleFamily,1972,6300,1412,2,3,11/9/95,215000,1064849
19769765,1701 Castlegate Dr,95132,San Jose,CA,37.40461,-121.862973,6085,SingleFamily,1972,6300,1806,2,4,2/28/97,245000,1235510
19769766,1728 Queens Crossing Dr,95132,San Jose,CA,37.404797,-121.863139,6085,SingleFamily,1972,6300,1577,2,3,2/21/17,845000,954580
19718377,1617 Shortridge Ave,95116,San Jose,CA,37.350842,-121.857924,6085,MultiFamily2To4,1948,5479,2334,,0,6/4/18,950000,867549
19718378,1615 Shortridge Ave,95116,San Jose,CA,37.350787,-121.858043,6085,SingleFamily,1948,5480,816,1,2,,,600242
